ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L,RESTAURANTPAIR912,SYSTEM1.TXT,0.50000,0.06250,0.11111,1

ROUGE-1,RESTAURANTPAIR912,SYSTEM1.TXT,0.50000,0.05263,0.09524,1

ROUGE-2,RESTAURANTPAIR912,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR912,SYSTEM1.TXT,0.33333,0.01176,0.02273,1

ROUGE-L,RESTAURANTPAIR1461,SYSTEM1.TXT,0.10000,0.12500,0.11111,1

ROUGE-1,RESTAURANTPAIR1461,SYSTEM1.TXT,0.10000,0.12500,0.11111,1

ROUGE-2,RESTAURANTPAIR1461,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1461,SYSTEM1.TXT,0.02500,0.03333,0.02857,1

ROUGE-L,RESTAURANTPAIR911,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR911,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR911,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR911,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1462,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1462,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1462,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1462,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR910,SYSTEM1.TXT,0.12500,0.12500,0.12500,1

ROUGE-1,RESTAURANTPAIR910,SYSTEM1.TXT,0.12500,0.10526,0.11429,1

ROUGE-2,RESTAURANTPAIR910,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR910,SYSTEM1.TXT,0.02857,0.02353,0.02581,1

ROUGE-L,RESTAURANTPAIR1463,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1463,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1463,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1463,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1453,SYSTEM1.TXT,0.18750,0.17647,0.18182,1

ROUGE-1,RESTAURANTPAIR1453,SYSTEM1.TXT,0.16667,0.17647,0.17143,1

ROUGE-2,RESTAURANTPAIR1453,SYSTEM1.TXT,0.05882,0.06250,0.06061,1

ROUGE-SU4,RESTAURANTPAIR1453,SYSTEM1.TXT,0.05000,0.05333,0.05161,1

ROUGE-L,RESTAURANTPAIR1454,SYSTEM1.TXT,0.15789,0.17647,0.16667,1

ROUGE-1,RESTAURANTPAIR1454,SYSTEM1.TXT,0.20000,0.23529,0.21622,1

ROUGE-2,RESTAURANTPAIR1454,SYSTEM1.TXT,0.05263,0.06250,0.05714,1

ROUGE-SU4,RESTAURANTPAIR1454,SYSTEM1.TXT,0.05556,0.06667,0.06061,1

ROUGE-L,RESTAURANTPAIR1455,SYSTEM1.TXT,0.05263,0.05882,0.05556,1

ROUGE-1,RESTAURANTPAIR1455,SYSTEM1.TXT,0.26316,0.29412,0.27778,1

ROUGE-2,RESTAURANTPAIR1455,SYSTEM1.TXT,0.05556,0.06250,0.05882,1

ROUGE-SU4,RESTAURANTPAIR1455,SYSTEM1.TXT,0.07059,0.08000,0.07500,1

ROUGE-L,RESTAURANTPAIR1456,SYSTEM1.TXT,0.33333,0.05882,0.10000,1

ROUGE-1,RESTAURANTPAIR1456,SYSTEM1.TXT,0.33333,0.05882,0.10000,1

ROUGE-2,RESTAURANTPAIR1456,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1456,SYSTEM1.TXT,0.16667,0.01333,0.02469,1

ROUGE-L,RESTAURANTPAIR1457,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1457,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1457,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1457,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR909,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR909,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR909,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR909,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1458,SYSTEM1.TXT,0.07143,0.07692,0.07407,1

ROUGE-1,RESTAURANTPAIR1458,SYSTEM1.TXT,0.06667,0.07143,0.06897,1

ROUGE-2,RESTAURANTPAIR1458,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1458,SYSTEM1.TXT,0.01538,0.01667,0.01600,1

ROUGE-L,RESTAURANTPAIR908,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR908,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR908,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR908,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1459,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1459,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1459,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1459,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR907,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR907,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR907,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR907,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR906,SYSTEM1.TXT,0.12500,0.06250,0.08333,1

ROUGE-1,RESTAURANTPAIR906,SYSTEM1.TXT,0.12500,0.05263,0.07407,1

ROUGE-2,RESTAURANTPAIR906,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR906,SYSTEM1.TXT,0.03333,0.01176,0.01739,1

ROUGE-L,RESTAURANTPAIR905,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR905,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR905,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR905,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR904,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR904,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR904,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR904,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR903,SYSTEM1.TXT,0.27273,0.18750,0.22222,1

ROUGE-1,RESTAURANTPAIR903,SYSTEM1.TXT,0.27273,0.15789,0.20000,1

ROUGE-2,RESTAURANTPAIR903,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR903,SYSTEM1.TXT,0.08889,0.04706,0.06154,1

ROUGE-L,RESTAURANTPAIR902,SYSTEM1.TXT,0.11111,0.07692,0.09091,1

ROUGE-1,RESTAURANTPAIR902,SYSTEM1.TXT,0.10000,0.07692,0.08696,1

ROUGE-2,RESTAURANTPAIR902,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR902,SYSTEM1.TXT,0.02500,0.01818,0.02105,1

ROUGE-L,RESTAURANTPAIR901,SYSTEM1.TXT,0.05263,0.07692,0.06250,1

ROUGE-1,RESTAURANTPAIR901,SYSTEM1.TXT,0.05263,0.07692,0.06250,1

ROUGE-2,RESTAURANTPAIR901,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR901,SYSTEM1.TXT,0.01176,0.01818,0.01429,1

ROUGE-L,RESTAURANTPAIR1450,SYSTEM1.TXT,0.05263,0.06250,0.05714,1

ROUGE-1,RESTAURANTPAIR1450,SYSTEM1.TXT,0.10526,0.11111,0.10811,1

ROUGE-2,RESTAURANTPAIR1450,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1450,SYSTEM1.TXT,0.02353,0.02500,0.02424,1

ROUGE-L,RESTAURANTPAIR900,SYSTEM1.TXT,0.09091,0.07692,0.08333,1

ROUGE-1,RESTAURANTPAIR900,SYSTEM1.TXT,0.09091,0.07692,0.08333,1

ROUGE-2,RESTAURANTPAIR900,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR900,SYSTEM1.TXT,0.02222,0.01818,0.02000,1

ROUGE-L,RESTAURANTPAIR1451,SYSTEM1.TXT,0.11111,0.14286,0.12500,1

ROUGE-1,RESTAURANTPAIR1451,SYSTEM1.TXT,0.16667,0.20000,0.18182,1

ROUGE-2,RESTAURANTPAIR1451,SYSTEM1.TXT,0.05882,0.07143,0.06452,1

ROUGE-SU4,RESTAURANTPAIR1451,SYSTEM1.TXT,0.05000,0.06154,0.05517,1

ROUGE-L,RESTAURANTPAIR1452,SYSTEM1.TXT,0.06250,0.10000,0.07692,1

ROUGE-1,RESTAURANTPAIR1452,SYSTEM1.TXT,0.05882,0.10000,0.07407,1

ROUGE-2,RESTAURANTPAIR1452,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1452,SYSTEM1.TXT,0.01333,0.02500,0.01739,1

ROUGE-L,RESTAURANTPAIR1046,SYSTEM1.TXT,0.07143,0.09091,0.08000,1

ROUGE-1,RESTAURANTPAIR1046,SYSTEM1.TXT,0.06250,0.08333,0.07143,1

ROUGE-2,RESTAURANTPAIR1046,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1046,SYSTEM1.TXT,0.01429,0.02000,0.01667,1

ROUGE-L,RESTAURANTPAIR1047,SYSTEM1.TXT,0.12500,0.18182,0.14815,1

ROUGE-1,RESTAURANTPAIR1047,SYSTEM1.TXT,0.11765,0.16667,0.13793,1

ROUGE-2,RESTAURANTPAIR1047,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1047,SYSTEM1.TXT,0.02667,0.04000,0.03200,1

ROUGE-L,RESTAURANTPAIR1048,SYSTEM1.TXT,0.25000,0.18182,0.21053,1

ROUGE-1,RESTAURANTPAIR1048,SYSTEM1.TXT,0.40000,0.33333,0.36364,1

ROUGE-2,RESTAURANTPAIR1048,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1048,SYSTEM1.TXT,0.20000,0.16000,0.17778,1

ROUGE-L,RESTAURANTPAIR1049,SYSTEM1.TXT,0.06250,0.09091,0.07407,1

ROUGE-1,RESTAURANTPAIR1049,SYSTEM1.TXT,0.05882,0.08333,0.06897,1

ROUGE-2,RESTAURANTPAIR1049,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1049,SYSTEM1.TXT,0.01333,0.02000,0.01600,1

ROUGE-L,RESTAURANTPAIR1040,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1040,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1040,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1040,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1041,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1041,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1041,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1041,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR979,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR979,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR979,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR979,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1042,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1042,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1042,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1042,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR978,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR978,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR978,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR978,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1043,SYSTEM1.TXT,0.11111,0.18182,0.13793,1

ROUGE-1,RESTAURANTPAIR1043,SYSTEM1.TXT,0.21053,0.33333,0.25806,1

ROUGE-2,RESTAURANTPAIR1043,SYSTEM1.TXT,0.05556,0.09091,0.06897,1

ROUGE-SU4,RESTAURANTPAIR1043,SYSTEM1.TXT,0.05882,0.10000,0.07407,1

ROUGE-L,RESTAURANTPAIR977,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR977,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR977,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR977,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1044,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1044,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1044,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1044,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR976,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR976,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR976,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR976,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1045,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1045,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1045,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1045,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR975,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR975,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR975,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR975,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR985,SYSTEM1.TXT,0.14286,0.10000,0.11765,1

ROUGE-1,RESTAURANTPAIR985,SYSTEM1.TXT,0.14286,0.09091,0.11111,1

ROUGE-2,RESTAURANTPAIR985,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR985,SYSTEM1.TXT,0.04000,0.02222,0.02857,1

ROUGE-L,RESTAURANTPAIR984,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR984,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR984,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR984,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR983,SYSTEM1.TXT,0.08333,0.50000,0.14286,1

ROUGE-1,RESTAURANTPAIR983,SYSTEM1.TXT,0.08333,0.50000,0.14286,1

ROUGE-2,RESTAURANTPAIR983,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR983,SYSTEM1.TXT,0.02000,0.33333,0.03774,1

ROUGE-L,RESTAURANTPAIR982,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR982,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR982,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR982,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR981,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR981,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR981,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR981,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR980,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR980,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR980,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR980,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1035,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1035,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1035,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1035,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1036,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1036,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1036,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1036,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1037,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1037,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1037,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1037,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1038,SYSTEM1.TXT,0.09091,0.09091,0.09091,1

ROUGE-1,RESTAURANTPAIR1038,SYSTEM1.TXT,0.08333,0.08333,0.08333,1

ROUGE-2,RESTAURANTPAIR1038,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1038,SYSTEM1.TXT,0.02000,0.02000,0.02000,1

ROUGE-L,RESTAURANTPAIR1039,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1039,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1039,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1039,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR969,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR969,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR969,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR969,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1030,SYSTEM1.TXT,0.33333,0.28571,0.30769,1

ROUGE-1,RESTAURANTPAIR1030,SYSTEM1.TXT,0.33333,0.28571,0.30769,1

ROUGE-2,RESTAURANTPAIR1030,SYSTEM1.TXT,0.20000,0.16667,0.18182,1

ROUGE-SU4,RESTAURANTPAIR1030,SYSTEM1.TXT,0.15000,0.12000,0.13333,1

ROUGE-L,RESTAURANTPAIR968,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR968,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR968,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR968,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1031,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1031,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1031,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1031,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR967,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR967,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR967,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR967,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1032,SYSTEM1.TXT,0.50000,0.14286,0.22222,1

ROUGE-1,RESTAURANTPAIR1032,SYSTEM1.TXT,0.50000,0.14286,0.22222,1

ROUGE-2,RESTAURANTPAIR1032,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1032,SYSTEM1.TXT,0.33333,0.04000,0.07143,1

ROUGE-L,RESTAURANTPAIR966,SYSTEM1.TXT,0.11111,0.50000,0.18182,1

ROUGE-1,RESTAURANTPAIR966,SYSTEM1.TXT,0.11111,0.50000,0.18182,1

ROUGE-2,RESTAURANTPAIR966,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR966,SYSTEM1.TXT,0.02857,0.33333,0.05263,1

ROUGE-L,RESTAURANTPAIR1033,SYSTEM1.TXT,0.50000,0.14286,0.22222,1

ROUGE-1,RESTAURANTPAIR1033,SYSTEM1.TXT,0.50000,0.14286,0.22222,1

ROUGE-2,RESTAURANTPAIR1033,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1033,SYSTEM1.TXT,0.33333,0.04000,0.07143,1

ROUGE-L,RESTAURANTPAIR965,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR965,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR965,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR965,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR1034,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR1034,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR1034,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR1034,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR964,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR964,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR964,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR964,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR974,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR974,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR974,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR974,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR973,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR973,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR973,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR973,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR972,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR972,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR972,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR972,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L,RESTAURANTPAIR971,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-1,RESTAURANTPAIR971,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-2,RESTAURANTPAIR971,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-SU4,RESTAURANTPAIR971,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

